,comment
241,ولا يوجد اي مقبلات مع الاوردر
242,كمية قليلة، وجود بيبسي مقاطعة تجربة سيئة
243,No cheese the taste is not as usual lower quality
244,كميه السكر قليله جداا بس الطعم حلو
245,نصابين وبيزودوا سعر التوصيل على مزاجهم عايزين ١٠٠ جنيه عشان يجيبوا لى اوردر ب ٢٠٠ جنيه
246,اسوء فطيره شوكولاته كلتها في حياتي مش كفايه أن سعرها بقا مستفز وحجمها صغر لا احنا كمان نحط اسوء واردء نوع شوكولاته ممكن على فطير وكله عباره عن زيت انا بطنى انقلبت بعدها بسبب رداء الشوكولاته للاسف
247,الأوردر مش كويس وجايبين مع الأوردر بيبسي هو مش المفروض مقاطعة
248,Very expensive
249,انا قولت مش عايزه مشروب من المقاطعه ازااي باعت بيبسي وحجم الساندوتش صغير ده ساندوتش ب ٢٠٠ شكرا جدا
250,ساعتين ونص تأخير
251,بعتوا بيبسى مع انهم قايلي هيبعتوا صودا مصريه
252,I ordered feteera kiri with turkey and received crispy and sojouk feteera and low quality cheese The chocolate feteer is very low quality
253,البطاطس كانت بايته مش حلوة وطلبنا بديل للبيبسى علشان المقاطعه برضو جاب لنا بيبسى
254,They said they serve egyptian cola with the order but they lied and sent pepsi instead!
255,The order is delivered after 2 and half hours
256,جالي تسمم من الاكل
257,الاكل اتقلب
258,الأكل سيء جدًا وطعمه مش حلو وبعد الأكل للأسف إبني رجع كل اللي أكله حسبي الله ونعم الوكيل
259,low quality ingredients
260,مش حلوة خالص
261,طلبت وجبة شيش ورز حطين عليها كاتشب ومايونيز من غير ما قالوا ولا مكتوب ان بيتحط عليها كده ورميتها كلها حسبي الله
262,فطيرة السجق والكيري تقريبا مكنش فيه سجق كفاية ضافوا فراخ ساندوتش الكفتة كان فيها شرايح طماطم ريحتها سيئة جدا كأنها حمضانة، علية الطحينة الطعم سيئ جدا أمي بتعمل أحسن منها
263,كمية قليلة مقابل مبلغ كبير
264,الاكل كان بارد وسي جدااا الدلفري اتاخر جدااا
265,took sooooooo long to get it and it was very cold and wround
266,مبلغ الفاتورة اكتر من المبلغ على ابلكيشن المنيوز و مفيش تعاون في حل المشكلة و اضطرينا ندفع اللي جاي من فاتورة المطعم
267,بيتزا الخضار سيئةً جداً ومفيش غير فلفل اخضر وزيتون اسود والجبنة طعمها غريب
268,the food was cold and tasted not so good
269,البيتزا حلوة بس حجم الميديام صغير بشكل استفزازي
270,الوجبات جاءت ناقصة
271,ازاي اطلب فطيرة سجق توصل فطيرة كرسبي ؟!
272,Stuffing portions so little
273,I ordered 1 meat shawerma and I got chicken
274,الحساب طلع زيادة و ال ١٥ جنيه توصيل طلعو ٢٥ و انا بحاسب
275,زفت ..اسوء مطعم ..الاوردر من الساعة ١.٣٠ لحد ٤ الفجر مفيش حاجة جت ولا بيردوا على التليفون ولا في اي نوع من انواع الاحترام
276,The order hasn’t arrived at all
277,جالنا تسمم غذائي من الاكل حسبي الله ونعم الوكيل بتحطو فيه ايه ده وطعم الرز يقرف والكمية اقل من العرض
278,الاكل وصل بارد و فى اختلاف بين الفاتوره من المطعم و من على البرنامج
279,اكل وحش موووت قرف سجق بلعظم ملقتش قطمه في الفطيره اكلهاو
280,بجد معندهمش اي ضمير و الاكل جودته تقرف والحشو يكان يكون منعدم جبت اوردر منهم ب 1300 جنيه اترمي كله ف الزباله
281,الاكل موصلش
282,الاكل كان بارد جدااا
283,الاوردر موصلش
284,الاكل وصل متاخر جدا وبارد ومافيش اهتمام
285,الطلب جالى بعد الافطار بنص ساعة ..معرفش دى غلطة المحل ولا التطبيق
286,طلبت نص كيلو كتفه وكباب و وصلنى اقل من ربع كيلو والاكل مش فريش وبايت بقاله كتير وبارد وميتاكلش
287,هو ماكان في غنوج واستبدل بي كول سلو بس كان الأكل تمام
288,الاكل يقرف.. اخر مرة اتعامل مع المطعم ده
289,i was overcharged on my order !
290,Very bad taste and bones in shawerma
291,Didn't receive the order
292,Sojouk Kiri feteer doesn’t have any kiri in it or even any kind of cheese so 👎🏻
293,قيمة التوصيل اكثر من المتفق عليه
294,Burned
295,اسوء app اكل فى مصر حرفيا اطلب الحاجة وبعدها بربع ساعة يكلمني. يقولى السعر المفروض زيادة ٥٠ جنيه عشان الاسعار غليت!!!!!!!
296,اسوأ مشاوي كلتها في حياتي + طالب نص كيلو و الكمية بتيجي اقل من ربع كيلو مثلا
297,Tasteless yuuk really
298,"order was very messy , delivery was awful , big dislike for the delivery man"
299,كريب فراخ رائحته فانيليا وطعمه مسكر
300,الأول أتأخر آكتر من 20 دقيقة. الشاورما كان كمية بصل كتير قوي في الشاورما و العيش بايت و طعمة وحش البطاطس العيش السورى طري و البطاطس زي ما تكون مسلوقة لأنة تقرييا مش محمص السندوتش .....ا
301,الاكل ليس قيمة مقابل سعر ومش انضف حاجة
302,Very bad taste Very bad size Very bad price to quality
303,اكل بارد
304,"Worst chicken ever, not recommended at all"
305,Cheddar cheese is not natural! It's a cream with flavour...
306,Sandwich came burnt
307,وقت التوصيل متأخر نص ساعة والأكل جه بارد
308,القيمة غير مساوية تماما للسعر
309,wonderful l
310,الاوردر مجاش اصلا
311,bad
312,الاكل جميل جدا وكل حاجه تمام بس في شوية اهمال في التغليف وناقص معالق الشوربه ودي اول مرة تحصل
313,وجبة الاطفال ناقصة عصير ودي اول مره تحصل!!
314,الاورد اتأخر اكتر من ساعة ونص و جالي فطيرة السجق الكيري أسوأ طقم فطيرة كله وكنت هرجع من الريحة و الكيري يعتبر مش حطينه
315,الاوردر اتاخر جدا جدا ز الاكل كان بارد جدا
316,استلمت الاوردر مقلوب ومعجن في بعضه، تجربة سيئة جدا
317,Very dry shawarma Small pizza Over priced chicken sandwich
318,فاشل وكدابين والحمدلله ان الأكل مجاش وموظفين طريقة كلامهم وحشة
319,حقيقي إدارة و مطعم فاشل الاوردر جالي غلط و و ناقص ولما كلمت الفرع قالي كان عندنا ضغط شغل و الاكل جالك صح وملكش حاجة عندنا بكل قلة ذوق حقيقي اسوء مطعم شوفتوا موجود
320,بيبسي ف مطعم مصري !! ايه يا جماعة ما تشوفوا بدايل يعني
321,الشوربة جاية مدلوقة
322,الحواوشى فاضى من جوه
323,"Working with just two kinds of processed cheese not real cheese, that have no taste and gave me diarrhea"
324,not warm
325,Cold
326,بيبسي مقاطعة انتوا ازاي لسه بتجيبوه وكان مكتوب ان الاوردر معاه ماكسي كولا مش بيبسي!! والحواوشي حجمه صغير جداا كمان والبطاطس قليلة وطرية اوي مش مقرمشة
327,الاوردر أتأخر جدا الاوردر لسه واصل وانا طلباه من الساعه ٥ مش منطقي يجي في ساعتين
328,The food not delivered yet
329,بياخد وقت طويل عشان يوصل
330,كابتن ايمن راجل توب التوب
331,Very good value for money
332,😡
333,Food was cold and soggy
334,الاكل سيء جدا جدا جدا محل خره
335,Y
336,too latee
337,el fetera bashi3aa wehshaa gdnnn bgdd w mgaledaa w el pizza akenaha feno bgdd zfttt
338,Was very cold and not fresh
339,Food was cold
340,انا طلبها l جايلي نص العلبه مفهاش اصلا
341,wonderfull
342,Didn’t delivered!
343,جبنه كتير بشكل يسد النفس مفيش فطير العجين رقيق جداً مقارنة بكم الجبنه
344,الفطيره جت مقلوبه ومعجنه
345,الأوردر إتأخر أكتر من ساعة إلا ربع. وبعد ماوصل أفاجأ إن الديلفيري ب ٣٥ جنيه مش ١٤ زي ما هو مكتوب في الابليكيشن رغم أن البيت جنب المطعم
