,comment
217,اسعار غير اللي تم المحاسبة عليها لم يتم تطبيق الخصم المعلن عنه علي التطبيق
218,علبة الفول مجتش
219,Fried potatoes very poor compared with the price!
220,Food is horrible. Came cold and has no taste. the freskes Fries is tasteless and hard to chew. Over priced for no valid reason! 100% not ordering again
221,after have an hour late i got a wrong order
222,I got charged twice. I paid with card and when the courier arrived (2 hours late after my EDT) he took money from the one who received the order as wrll
223,البطاطس كانت وحشة اوي اوي اوي للأسف مش مستوية و شاربة زيت و طعمها غريب الطعمية و الفول كانوا حلوين خاصة الطعمية
224,L order still late
225,Very very late order 2 hours and half food was so cold The time before was 2h30 late also and the manager called and apologized and promised that it wouldn’t happen again and all i have to do is to mention it when i call again what i did
226,الطيار بيسألني لما وصل عالعنوان اذا كنت هنزله ولا يطلعلي ده ايه الكلام ده هو مش فبه فلوس توصيل و لما سألته قلي عادي في عملا بتنزله فدع شئ جديد يعني ياريت تفيدونا بالمعلومات دي
227,"Food received More than 1.5 hours Cold food Fries is not cooked properly Promo code discount was applied in app but not applied in receipt and paid without discounts and the delivery didn’t had the restaurant number to confirm Bad food , bad deliv..."
228,Very bad service
229,عدى ساعتين و لسه موصلش الاكل بارد باردددددددددددددددددددددددد
230,Very Bad taste. Order delayed for 90 mins. Call center is not supportive. Not recommended
231,الاوردر وصل متاخر نص ساعه والمطعم مش عارف يساعد ولا يقول ولا يتصل بيا
232,U
233,"Everything was great, but it will be the last time to order from them as I was clearly robbed I was supposed to pay 92, but the digital receipt was 121, but the delivery guy took 137!!!"
234,الطلب ناقص جبنه مقليه و الطعميه جت ليمون معصفر
235,الاوردر متأخر
236,I got wrong sandwiches!!
237,delay delivery
238,As always nothing is written in sandwiches so we have to open each and everyone !!! They always mix rolled egg sandwich with fool & egg one
239,سندوتش الفول كان بارد جدا
240,The complete order was wrong and cold plus it took more than an hour to deliver
241,Order took so long to arrive
242,لا يستحق السعر ده. لا جوده مقابل سعر
243,الاوردر وصل بعد ساعتين وبارد
244,"Some items delivered wrong, Fries taste was not good."
245,One of the most underrated restaurants. Great food! I love it.
246,cold sandwiches
247,الطلب وصلني بعد اكتر من ساعتين ... بارد جدا ... توزيع الحشو في الساندويتش مش كويس
248,الطعمية حلوة الفول كويس اي حاجة مقلية شاربة زيت كتير للاسف البطاطس الصوابع كلها سواء باكيت او سندوتشات مش مستوية كويس يا اما مش مستوية خالص غالي جدا على اللي بيتقدم الصراحة معتقدش تتكرر تاني
249,الاكل نضيف جدا والأحجام كويسه جدا والتغليف جيد
