,comment
419,فيه قطع صغيره كتير وهي وجبه عائلي!
420,كان نفسي من فترة طويلة أجرب الريزو. طعمه مختلف عن أي مكان تاني. طعمه حلو وال سبايسي بتاعه سبايسي مش هزار. تجربة رائعة. وأنصح بها كل من يحب الريزو. والأكل وصل بسرعة وسخن. متشكر جدا. سأكرر الأوردر في أقرب وقت. 😘🤗
421,كان في قطعه مش مستوبه
422,"one box was more fresh than the other, which was a weird thing to experience. still, both really tasty, portions are always great. wish they had biscuits instead of buns sometimes"
423,السناك بوكس الفراخ مش مستوية كويس
424,القطع في الدليفري مش كلها كبيرة
425,Almost 2Hours Delay👎🏻👎🏻👎🏻
426,the food wasn't well cooked at all
427,V. Good
428,The food quality was good and the delivery time was excellent but the meal supposed to have 4 chicken strips and i only got 2
429,الاكل بارد للاسف
430,"order not fresh, cold and missing."
431,طلبت اورجينال جاه حار
432,مش واو
433,البطاطس كانت وحشه اوى بس الفراخ حلوه جدا
434,Not bad
435,طلبته قبل كدة كتير كان افضل من المرة اللي فاتت المرة اللي فاتت كان مزيت حدا و الطعم مش حلو بس جه بسرعة و سخن
436,i ordered 15 and i got 13
437,و
438,الاوردر وصل من غير رز
439,amazingg
440,trash
441,The coleslaw didn’t come with the order
442,food was cold due to the delivery but the restaurant sent complimentary
443,Coleslaw was not fresh ; chicken wasn’t good also :(
444,it took 1 hr and half till i got the order and it wasnt hot
445,nice
446,الاكل كان بايز تقريبا و تعبت و دخلت المستشفي بعدية
447,تجربة سيئة من المنيوز اسلوب الدليفري سبي جدا وغير لائق بالمرة والاكل اتاخر اما بالنسبة للمطعم فكويس جدا كالعادة والاكل جميل اخر تعامل ليا مع المنيون وهمسح الابلكيشن حالا👎
448,الاكل وصل بسرعه عن الوقت المحدد وسخن جدا والطعم كان فعلا جميل تعليق بسيط حاولو تعدلو صوص الجبنه وشكرا جدا للاكل الجميل
449,7lw gdn gdn
450,المفروض ان ال crunch box عبارة عن ١٠ قطع فراخ انا جالي ٨ قطع بس انا طبعا شبعت من ال ٨ قطع بس هي bad experience وانا عارف ان هي مش غلطتكو (elmenus) بس ياريت توصللهم وبصراحة انا اتبسط او من الاوفر والتوصيل كان سريع جدا شكرا elmenus
451,رائع جدا
452,التوصيل في طلبات 5 جنيه هنا التوصيل 18 والضريبة غالية اوي. يعني باخد طبق تمنو 25 عشان يوصل عندي بدفع 50 جنيه مسخرة ولله
453,Item was missing
454,Why you r not delivery to Miami !!!!!!!! Am really disappointed I used to love 5 roosters this is very frustrating
455,"Jnfortunately the delivery boy was horrible. He didn't know the address and didn't call us until he was totally lost. As a result, he was late for like an hour and we had to reheat tbe food."
456,الساندوتش جبار حلو جدا إنما وجبة البروستد في غاية السوء بصراحه شاربه زيت كتير ومش طازه
457,الاجنحه كتير
458,تم طلب dark meat وراك بس ومجاش كدا .
459,Delicious
460,الاكل سئ جداا
461,الاوردر جه متأخر نص ساعة عن الETA و كان بارد
462,fries without any salt
463,Very very spicy i could barely eat! I ordered everything original and NOT spicy and it all came the opposite.
464,"The taste was only in the cover , there is no taste at all in the chicken itself,, it was the worst order from you 😔"
465,"Late delivery, bad fries"
466,الفراخ حلوة جداا بس البطاطس مش حلوة خالص والدليفري أتأخر
467,Very delicious
468,"Took double the estimated preparation time and instead of 1 thigh, 1 breast and 1 drumsticks we got 2 drumsticks and 1 small thigh"
469,سيء جداااااا للاسف بعد ما كان احسن من منتاكي !!! الطلب كله سيء!!!
470,Amazing
471,جبتوا صوص رانش بدل الجبنة 🙄
472,الاكل كان سيء ومش مستوي للأسف ومعنديش فكرة ليه المستوى بيقل بعد ما كان ممتاز وده هيخليني مطلبش منهم تاني بعد ما كان من افضل اختياراتي.
473,order an extra sauce paid for it and didn't get it
474,الاكل كان رائع لكن اول الاوردر وصل ناقص صوص جبنه
475,Cold food and bad delivery experience
476,I have received my order as family meal And i found that 6 pcs thighs And 3 wings Its totally not accepted
477,❤️
478,Strips not crunchy and the food quality in not the same as before
479,زي الزفت
480,the food was great
481,food arrived hot and was so yummy
482,زفر جدا الوراك سيئه اي حاجه كان فيها عضم وحشه اوي والبطاطس وحشه السلطه بس الي كانت حلو الباقي سىء جدا ماجربش اكل من عنده تاني ابدا
483,اكل ممتاز ورائع
484,تسلم اديكوا والله . بس المرة الجايه ان شاء الله اتمنى الفراخ تبقا افتح لأنها مقليه زيادة عن اللزوم ..والرز ملسوع وفي ريحه شويه مش حلوة . رغم أن طعمه جميل بس ريحته كإنه حمضان . التغليف ممتاز . التوصيل سريع وكابتن محترم . شكرا لكم 🌹
485,ممتاز احلى فرايد تشكن بجد
486,food arrived quick and it was fresh honestly i was amazed it was my first time to eat such an amazing fried chicken in Egypt
487,حضرتك بعتلى الرز من غير قطع إستربس
488,الاكل جاه بارد شوية بس كان كويس
489,The snack box came in with a wing and 1 piece. Horrible value for the money.
490,الاكل موصلش
491,الوجبه كانت جيده في المجمل وساخنه، لكن الرز والبطاطس لم يكونوا جيدين
492,تحفة
493,i received regular chicken instead of crispy
494,الكمية قليلة عن كل مرة ☹️
495,الاكل حلو جداً بس الريزو كان جاى غلط و كان أرز فقط و ماعليوش فراخ ولا صوص
496,"I ordered 4 pieces spicy white meat and 4 pieces original dark meat, but I received the order opposite"
497,اسوأ طيارين علي الوجود
498,الاكل مجاش
499,لتاني مره تأخير في التوصيل لمده ساعتين وبرضو مستلمتش الاوردر وخدمه عملاء المنيوز في ادني مستوي ممكن
500,طالب اوردر من ١١ الصبح جالي ١ ونص الظهر وطبعا مستلمتوش. اخر اهمال وتخلف وقله ادب
501,"I asked for mix of spicy and regular fried chicken, what I got was all reg. + It was sucks the outer coat was really bad and there was alot of oil in the packet, it was disappointing. the chicken it self was tasty and good but the coat was terrible."
502,The pieces are repeated and it comes cold with one loaf of bread.
503,جيد ٨٠%
504,"They should add more bread, some ketchup and a fork. Basics guys please pair them in mind."
505,احلى مرة بجد ياريت تبقى كل مرة نفس الجودة
506,الاكل فوق الممتاز بس ولد الدليفري تابع للمنيوز خبط علي شقق تانيه و مش مظبوط كده
507,الاكل جميل بس اتأخر
508,غ
509,اكل زفت وخدمة زفت و طريقتهم زفت و بجد محدش يتعامل معاهم بجد
510,"fries were very oily, chicken was a bit overcooked but still very tasty. soda was perfectly cold."
511,الاكل حار جدا جدا جدا تسبب لي بألم شديد جدا بالمعدة و تسوية الدجاج و جودتها سيئة.
512,الاكل جميل والدليفري ممتاز شكرا جزيلا
513,how could you send spicy chicken in a kids meal!!!!!!!!
514,خدمتهم وحشه واسعارهم عاليه عالفاضي وكمان بيجبروك تاخد حاجه مش عاوزها يعني لو طلبت قطعتين ملزم تاخد زي مهم عاوزين مش زي منت تحب انا كنت عاوز صدر ودبوس مرضوش وصممه اني لازم اخد صدر وجناح حاجه فمنتهي البراده
515,الاكل كان بارد مش سخن و كمان الاوردر كنت طالبه spicy جالي عادي
516,"Fried chicken was disgusting, not clean, not fried well , sandwiches were good"
517,سئ و الفراخ كانت مجلده جدااا و الريزو كان معجن
518,very good
519,اكل لذيذ جدا
520,i ordered spicy it came regular
521,"to reheat the chicken they fried it again. it had a funny taste to it, and was burnt. fries were not bad, overcooked. but they always provide worak when requested, which I appreciate"
522,يع
523,"worst delivery service ever, my order took more than an hour and a half and no one showed WORST DELIVERY EVER"
524,Excellent and quick service
525,Very bad quality
526,الاكل حلو بس اتأخر عليه ربع ساعه زياده عن ميعاد التوصيل
527,الاكل جميل جدا و تسلم ايديكم
528,قطع الدجاج صغيره جداا وبها قطع اجنحه فقط
529,1
530,%100
531,الاستربس انهارده مالح و السندوتش التويستر مش حلو خالص
532,الفراخ لونها أحمر 🤷
533,عالمى
534,للاسف كان سئ اولا الاكل اتاخر جدا اكتر من ساعتين و طبعا جى كله بارد و الرز كان حادق جدا و الفراخ مش طازة تجربة سيئة ل مطعم يقال عليه كويس
535,it was not spicy as ordered but all is good
536,مستوي قل شوية عن الاول
537,الريزو كان قليل جدا
538,افضل مطعم فراخ مقرمشة حتى الان
539,وجبتين الاسبايسي وضعوا زيادة على النار حتى نشف اللحم زياده عن اللزوم حيث أصبحت ناشفه صعبه المضغ وسيئه الطعم ، خلاف ذلك كل شئ كان جيد
540,الاكل كان شارب زيت كتير اوي و مش زي كل مرة
541,لم يتم الالتزام بالملاحظات الخاصة بتبديل الكولوسلو بالبطاطس
542,الاوردر كله تماو مظبوط مش ناقص حاجة وسخن بس الرز مش مستوي كويس الطيار محترم جدا جدا وملتزم بالكمامة ومعاه فكة شكرا ليكم
543,the chicken wasn't really spicy
544,الاكل ني والفراخ صغيرة و الكاتشب قليل وحاجة قرف!!!!!
545,اول مرتين كان تحفه اخر مره الفراخ مش مستويه خالص لدرجه ان لونها احمر
546,مستوي ممتاز وافضل من كنتاكي
547,الستربس كان فيه قطعة مش طازة 😁 غير كدا كله جميل ❤️
548,وجبة الدينر رائعة نرجوا استمرار العروض
549,delicious 😋
550,outstanding!!
551,مطعم نظيف وطعم رائع
552,دينر بوكس مش كويس خالص و الزيت زيادة اوى
553,هيفضل ممتاز واللى يشترى منه مره مش هيقدر يستغنى عنه تانى
554,الفراخ مش مستوية..العيش البان غير موجود ..
555,بجد مطعم جااامد بس يااريت يستمر على جوده وحجم القطعه ❤
556,Everything was so perfect just... الاكل كان شارب زيت That was the only negative feedback apart from that everything was amazing
557,الاكل جميل ما شاء الله
558,it need to be more clear from the oil
559,dinner box not good by any mean don't recommend
560,فايف روسترز من اقوى الفرايد تشكن الموجوده ف اسكندريه بلا منازع احلى طعم حقيقى
561,الفراخ جيده ولكن مزيته شوية ومحتاجة تكون كرسبي اكتر الكول سلو راااائع زي بتاع كنتاكي بالظبط 👌 بجد براڤو
562,food was cold
563,الطيار ممتاز جدا
564,كويسين جدا
565,فظيييييع تحفة
566,انا طلبت ٣ وجبات دينر بوكس كلهم قطع صغير ٢ دبوس او جناح وورك صراحة خسارة الفلوس البتدفع ليهم سرقه علانية
567,الاوردر جي ناقص
568,تم الأتصال بيا و إلغاء الطلب بتاعي بعد انتظار ساعه و نص عشان في مشكله في التواصل مع المطعم في وقت غدا لو اتصلوا في ذات وقت الطلب كان عادي انما بعد ساعه و نص كدا قمه في عدم الأحترافيه و دي كانت اول تجربه للأبلكيشن و للمطعم
569,الأكل مميز، أفضل فرايد تشيكن بعد كنتاكي، الدينر بوكس حلو أوي وبيشبع
570,والله فوق الممتاز احسن فرايد تشكن بلا منازع بطلت كنتاكى خلاص ولو مره فيه حاجه معجبتنيش وده مره واحده من كل اوردراتى خدمة العملاء بتهتم لحد ما استلم البديل
571,حلو جدا بصراحه الاكل جميل وبيجي سخن وفريش ديما يارب مستوي المطعم يكون ممتاز ديما
572,سيئ جدا جدا وغش تجاري إن زعلان علي المطعم دة كان ممتاز ثم ينحدر بهذا الشكل
573,المطعم اول مره اكلت منه كان ممتاز، ممتاز فعلا مش كلام، طلبت منه ٣ مرات بعده وللاسف ال ٣ مرات الفراخ زفره والكميه ماتكفيش طفل رضيع، المطعم بيعمل اوفر وبياخده منك من الناحيه الثانيه.
574,زى الزفت فراخ لونها بنى غامق و ظفره اوى وريحه مقرفه فاكرين التبيله حتغطى ع الريحه
575,فراخ زفرة و جودة تعبانة مقارنة باول مرة و مزيتة
576,"the packaging is moderate, the chicken taste is awesome but it's not special, the fries is regular, and the coleslaw salad is just awesome, a good value for money, overall it's an experience that I've enjoyed and I would repeat once or twice."
577,All is perfect taste and smell very very good food i loved it very much
578,توصيل سريع تغليف ممتاز الدينر بوكس محتاج سنة ملح والسبايسي محتاج يزيد سنة كمان بشكل عام مستوى محترم جدا
579,Sandwich was not hot and fresh plus low quality
580,The order was so fresh and delicious and i highly recommend this restaurant
581,"food tastes filthyy , and they are so rude when you call them to check for tue delivery i don’t recommend ordering or eating from this place."
582,بجد شكرررررررررررررا ممتاز والتغليف ممتاز. بس عايزه تستوي كمان سنة صغيره وبس وتحطوا مناديل معطرة . لكن بجد الف شكر ليكوا
583,الاكل تحفه و بيوصل سخن جداً و نضيف ❤️❤️❤️❤️ و الدليفري سريع بيوصل قبل الميعاد ❤️❤️❤️ بحبكم♥️♥️♥️♥️♥️♥️
584,مطعم حلو جدا وخدمه عاليه جدا والاكل جميل شكرا
585,والله من أروع ما يكون ساندوتش الميجا كبير وتحفه ومليان مقدرتش اخلصه و وصل فريش
586,الاورد قاعد اكتر من ساعتان................
587,طعم الاكل روووعه والاوردر وصل بسرعه جدا خدمه ممتازه وجوده عاليه استمروووووا
