,comment
352,Sabanekh wasn’t as usual. Types of food are not labeled so I have to unwrap all the food to know what is the difference & give everyone what he asked for & it’s absolutely not nice & annoying.
353,Really cheap on the chicken and meat....plus didn't even add the bananas on the chocolate banana...plus doesn't taste that good. Avoid this place
354,"The dough was not cooked, taste was awful. Worst sandwich ever!"
355,الاوردر جه غلط
356,كان في شعرة في المنقوشة
357,Cold dry food and veryyy late order
358,Hotdog makansh fi ketchup w mayonnaise 5alis w il zaatar kan kteer awy w mafeesh ta3m fl haloum
359,الاكل بارد جدااا وسلوك الطيار زفت
360,Delivery boy was very rude
361,Amazing And Perfect Quality... Extremely Recommended 👍
362,I recived diffrent order than what uve ordered and it was cold and late
363,Missing item
364,worst shawerma to eat meat shawerma bad taste
365,i ordered an extra garlic dip and paid for it and they didn’t send it
366,Kofta and sojok jebna are too spicy and this was not mentioned
367,Very bad experience with Man’oucheh heliopolis sporting club el shourouq. 2 hours to deliver the order The whole order was too cold Careless response from the branch manager
368,أسوأ تجربة للأسف … ساعتين عشان الاوردر يوصل… طبعا الاكل كان متلج … لا مبالاة من مدير الفرع انه حتي يتكلم او يقدم اي اعتذار او اي شكل من الترضية برغم تأكيد الكول سنتر ان مدير الفرع هيتكلم ☹️ تجربة لن تعاد ابدا
369,It eas not fresh
370,الحشو بالساندوتشات اقل من العادي فقير جيدا
371,الاكل سيئ جداً طالبة ٤ مناقيش بالجبنة الحلوم و الbacon جايب ال٤ بالmozzarella و السلامي!! دة غير ان الاكل كله بارد و الجبنة مش سايحة حاطط كله على بعض في عيش و خلاص و طعمه سيئ جداً
372,انا طالب اضافة ذره ودافع ولم تضف
373,مطعم سيئ جدا طلبت فطاير شيكولاته الاوردر وصل بارد و طعمه سيئ جدا و مافيهوش اي نوع من الشيكولاته او الموز. تقييم سيئ جدا لا أنصح به أحد غالي جدا و طعم لا يطاق
374,Bad
375,من أسوأ المطاعم بيتاخر جدااااا في التحضير وكمان جاتلي المنقوشة مقلوبه !!!!
376,من أسوأ الاماكن بيتاخر جداااا في التحضير والمنقوشة وصلت مقلوبه !!!!
377,زفت سيء جداااا بيتاخر جدا في التحضير وجالي الاوردر مقلوب منقوشة الزعتر مقلوبه من اسواء الاماكن تجربه سيئه جداااا
378,سيء جدا الاكل والتحضير بيتاخر جداااا وجالي منقوشه الزعتر مقلوبه !!
379,جت لي سجق وانا طالب كفتة
