,comment
318,الاكل جميل جدا جدا و ووصل سخن و بسرعة بس ياريت تذودا الصوصات شوية
319,Philadelphia was excellent and also salmon nigiri
320,so fast so fresh so delicious good quantity
321,وصل سريع و الباكينج جميل و كذلك السالمون كان فريش
322,best noodles shrimp very fast delivery so hot go on
323,رائع بجد الاكل كان تحفة ووصل بسرعة جدا شكرا ليكم
324,من احسن مطاعم السوشي اللي طلبتها فعلا فريش جدا و ممتاز
325,best sushi ever specially philly crispy .. love it so mush
326,الحجم أصغر من اي سوشي في الحياه و الطعم مش حلو بس مقبول لكن بشكل عام اخر مرة اتعامل مع المكان دا لانه اسوء مطعم اطلب منه
327,الاكل كويس جدا ونظيف جداااا والتوصيل فى ميعاده مظبوط تسلموا بجد
328,اجمل نودلز اكلتها بجد شكرا ليكم جدا جدا علي الكوالتي
329,come soo fast and the quailty is good go on
330,best sushi ever soooooo fresh thanks i sushi
331,الاكل تحفة و فريش جدا ووصل بسرعة و الصوصات جميلة جدا
332,"This is my new favourite restaurant. Eating sushi there felt like heaven, it was incredible. I really recommend it🤩"
333,the taste wasnt good verry oily some of the fried sushi wasnt fried my order was expensive thus i expected the quality to be high in return but it was very disappointing and it was cold above all of that definitely wasn't worth it.
334,السوشي سيئ جدا و ريحته بشعة و المكونات بايظة. حسبي الله و نعم الوكيل.. البيت كله بيرجع
335,1 Star is a huge compliment that they don't deserve for such food. Raw is worse than home food quality sushi and fried pieces are barely fried. Taste is bad. It was as if i threw almost 400 pounds in the garbage. DON'T EAT FROM THEM
336,ممتاز
337,very dry
338,the sushi is good. but I tried the chicken teriyaki and it's horrible. small portions and tastes meh.
339,great experince and great food 😍
340,worst place ever don't recommend bad taste poor food quality don't u ever think about it it's too far from sushi
341,Bad taste ..
342,رائع و ناس مؤدبة و محترمة و بيساعدوا في الاختيارات و طعم الاكل حلو
343,الاكل رائع و الطعم حلو قوووووووووي و الديلفري كان محترم جدا
344,best quality and taste for the food thanks very much
345,ناس محترمة و سرعة في توصيل الطعام شكرا جدا
346,perfect taste and sauces was great thanks very much
347,ياريت يكون فريش دائما زي النهاردة حلو جدا
348,it takes too late but instead the combos was great
349,الكومبوهات حلوه بس ياريت تزودا الصوصات شوية
350,مطعم محترم و السوشي متنوع و جميل و الصوصات تحفة
351,salmon nigiri and sashimi is so fresh to7faaaaaaaaa
352,اكلكم تحفه شكرا اي سوشي علي الخدمة المميزة
353,best sushi in town really very fresh salmon sashimi .....
354,i. love it ..............................😋♥️
355,من افضل الاماكن اللي بطلب منها مع متابعة الاوردر لغاية ما وصل شكراً ...
356,الاكل كويس بس التوصيل أتأخر شوية ..............
357,ايه العظمه دي حبيت فعلا الاكل 🥰🥰🥰🥰🥰
358,good experience and good quality..............😋👍
359,goooooood food 😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋
360,،..........حلو..،😋😋😋.........اوي............
361,الاكل ممتاز بس الواسابي قليل اوي اوي👍👍👍
362,I love it 😋👏 .........................💪
363,😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋🤗🤗🤗🤗🤗🤗🤗🤗🤗🤗🤗🤗🤗👍👍👍👍👍👍👍
364,اوحش سوشي اكلته في حياتي السوشي الجبنه الي من جوا حمضانة و بايظة و مفتفت و طعمه غريب
365,Bad Taste .. Very Bad Material & components
366,Awful.. worst sushi ever I received my order too cold الRols عباره عن رز بس.. طلبت كومبو ال 12 قطعه منهم 4 crispy cheese والباقي كله California rolls الخس دبلان ولونه بني الحشو عباره عن حته جمبري و حته كابوريا لا ترى بالعين المجرده محطوطه في كل ال R...
367,"very average, cheap packaging, average materials used in the suchi more of a street food suchi than a premium one portions are relatively smaller tast is average not that good but not bad value vs money not that great but Ok ish"
368,"The worst sushi ever I have tried! Order was wrong. Philadelphia without the Salomon! Restaurant excepted my order after 45 min from time I order it! Plus delivery took more 1,5 hours! Hot roll was cold! Ginger was 1 portion and I was asking 6. In m..."
369,رائع من فتره كبيرة معرفتش اكل سوشي حلو كدا بجد
370,perfect ..... thanks ............... 👏❣️
371,القطع عبارة عن ارز فقط والحشو عبارة عن قطعه كابوريا وووحدة جمبري متوزعه ع القطع كلها و ورق الخس طعمه مش مناسب للسوشي وسعره غالي جدا بالنسبه للكميه قطع لا تكفي طفل صغير
372,very expensive but good food
373,Worst sushi
374,bad quality very late delivery
375,thanks i sushi so many sauces and taste great ..
376,سرعة توصيل مطعم محترم اكلكم جميل جدا شكرا
377,thanks i sushi for resolve my problem and understand my issue ..
378,رائع بكل امانة تحفة فريش جدا و طعمة خطير اشكركم
379,عملت اوردر و بعد نصف ساعة انتظار اترفض بدون أسباب. و كنت بالفعل اتصلت بيهم و لم يبلغوني.
380,"good experience and good quality ,, perfect"
381,Worst sushi ever Tasteless food and cold as well Don’t recommend it
382,Amazing taste with very good price Very delightful and consistent sushi.. Decent Quality standard.. I ordered twice . Thank you for the exciting rolls.
383,الفيلافيا كانت روعه الاسموك طعمه روعه والافوكادو فريش الاكل بسرعه وجوده الاكل روعه تسلم ايديكم
384,السوشي كان فريش وطعمه حميل النودلز تيستها كان عالي وكواليتي بتاعتها هايله
385,فوق الممتاز تسلم ايديكم وصل ف ميعادة والدليفيرى كويس
386,النودلز جوسي ووصلت سخنة وتتبيلتها جملة
387,بجد الرولات حلوه و الكومبو جميل جدا و متنوع شكرا اي سوشي
388,Best hot lemon in town thanks I sushi love it
389,شكرا لتفهمكم الموضوع و سرعة حله ناس بجد محترمة
390,Best sushi best taste best delivery everything 👍
391,Best sushi in Egypt 🇪🇬 really good sushi and taste WOW
