,comment
169,ده بقا حكاية لوحده متربيين عليه كده اتعودنا عليه بقا عشرة عمر ومكان مليان ذكريات كتير اوى .. ده عاوز مليون ريفيو ومش هيكفى لو ليك فالباربكيو ادخل اطلب هيكورى تشيكين وانت متطمن هتدوب فالحلاوة خلص كده واطلب الاوريو مادنس فانيليا واطلب صوص شيكولا زياده...
170,Pretty normal. A mix of restaurant plus homemade food vibes. Pasta will give you a fierce acid reflux. Salads are okay. Ask for dressing. The Greek one is great. The Cordon Bleu is one of their best if made more fresh.
171,سبكترا زمان كان من اكتر الاماكن المميزة ف مصر .. عرفته من حوالي 8 سنين كان دايما يقدم سلة عيش و صوص مخصوص بتاعهم و كان المعاملة رائعة و الاكل مفيش زيه ال country fried chicken بتاعم لسه كويس دقت قبل كده اللازانيا و مكنتش حلوة شوربة الكريمة جميلة جد...
172,سبكترا بالنسبالي هو فرع كورنيش النيل سبكترا الشجرة .. القعدة هناك تحفة والجو جميل والاكل كويس جدا .. ممكن يكون غالي شوية بس الجودة عالية والمكان نضيف والفيو اكتر من رائع
173,نفسى فعلا يرجع زى زمان للأسف بعد ما كان من احسن الاماكن بقى من اسوء الاماكن
174,"Love their cocktails,they need more attention."
175,It cannot be named a restaurant anymore
176,مشكلتي مع سبيكترا ان اوقات يكون ممتاز واوقات وحش جدا ، احسن فرع كلت فيه شارع ٩ المعادي ، اسوأ فرع سيتي ستارز
177,lost its glamour lel asaf
178,لو جعان و مافيش مكان يبقى سبكترا و انت و حظك بقى
179,"Love their service, country chicken blue ripple and country fried chicken ,don't know why many people are complaining."
180,فرع سيتي ستارز من اسوء الفروع ليهم
181,احسن فرع اللي فالمعادي اطلبوا الكمبو الفردين سعره كويس و بيشبع فشخ
182,I liked the restaurant. The quality of food and the service are very good. The food is delicious ????
183,"Spectra el shagara as a cafe is more than enough to spend some quiet time on The Nile view with a delightful dessert and drink The double chocolate cake is great and rich , The tiramisu tastes amazing and different, The Latte could've tasted better w..."
184,اللي جرب سبكترا زمان مش هينبسط من اللي بيحصل دلوقتي فيه ????
185,المستوي مبقاش زي الاول خالص
186,It was bad specially the meat
