,comment
319,There's blood in the chicken
320,ساندويتش الشيش طاووق الفرنساوي بارد جدا و كأنه معمول من بدري...و انا كنت جعانة و اتاخر كمان.. اخص عليكوا بجد.. ربنا مش هيبارك للي مش بيراعي ربنا زيكوا كدا..
321,الاكان بارد جدا والاوردر جي غلط ومتاخر جدااا
322,Very late.
323,طلبت ساندوتش شاورما فراخ إضافة جبنة موتزاريلا الساندوتش جالي عبارة عن جبنة موتزاريلا في فتافيت شاورما الساندوتش جبنة فقط
324,الاكل فاسد
325,الاوردر اتأخر جدا والاكل جه بارد
326,الاوردر اتاخر
327,البطاطس كانت طعمها بايتة/شاربة زيت كتير
328,نفس المشكلة السلطة بحطوها مع اكل السخن و تجيلي دافية. تاني مرة ارميها!
329,Didn’t like so much
330,Mix Fattah Shawerma Rice was bad
331,السندوتشات باردة والعيش ناشف
332,الشاورما طعمها كان وحش جدا جدا وناشفه
333,Flafel was awful
334,سندوتش الشورما جهه بينقط سمنه و زيت معرفتش اكله و رميته من كتر الموضوع ما كان مقرف، لكن فته الشورما كانت حلوه اوى
335,الاكل مش مستوى
336,الفراخ محروقه مش مشوية
337,سيئ جدا الاكل عموما عنده
338,حلو جدا
339,You charged the sandwich price higher than what they are selling at the restaurant.. last time to buy from elmenus
340,الاكل ممتاز
341,اوحش مطعم في مصر، دليفري بطيق الاوردر وصل قي ساعتين و نص
342,كان بيتكلم بقلة ذوق و بيزعقلي
343,they neveeer consider my notes on the order I always write that I want it spicy and it never came that way i don't know whether this is from elmenus or from abou Anas but I wish you solve this problem or add an option for me to choose it to be spicy
344,و ذوق الطيار و سلوكه الطيب
345,الاكل ساقع و الاوردر اتاخر جدا
346,حاجه محترمه جدا
347,الاكل وصل بعد ساعتين الا ربع وكان بارد وناقص ساندوتش وكان لازم من مدير المطعم يفتح تحقيق معايا قبل ما يبعت السندوتش الناقص
348,العيش ني والصوصات طعمها وحش لجد اوحش كريب اكلتة
349,الاوردر مكنتش كامل
350,Quality was not great
351,there was a long black hair in the food and the crepe was awful!
352,البطاطس جاية فتافيت صغيرة و مش حلوة خالص..كأنها بواقي عندهم
353,الطيار في منتهي قلة الذوق وكذلك المطعم لما اطلب اوردر يتأخر ساعتين وبعد ما الطيار يوصل يرجع تاني بالاوردر علشان سبادته مش قادر يطلع السلم وبكل بجاحه عايزني انزله استلم الاوردر من الشارع حاجه بجد مستفزه وفمنتهي قلة الذوق
354,Great
355,Perfect
356,الشوربه سيئه جدا
357,الشاورما محروقه و العيش ناشف عن الطبيعي
358,الاوردر اتاخر اوي
359,tasted low
360,ساندوتش البطاطس ناشف شوية
361,كل حاجة زي الفل ♥♥♥ شكرا للادارة والتوصيل والمطبخ بصراحة الاوردر تحفة والكل يستاهل بونص علي اللوحة دي 🫶♥ من اول الشيف لحد الكول سنتر اللي كلمني لحد المندوب اللي قمة ف الاحترام وان شاء الله مش اخر تعامل 🤍
362,طعم الفراخ غريب للأسف اول مرة تحصل معاي باقي سنتين بطلب من عند ابو انس بصراحة
363,الفراخ زفرة ومقرفة وفيها دم
364,الفراخ كانت محتاجه تكون انضف
365,الدليفري اتأخر جداااااا بس الاكل تحفة تحفة تحفة
366,good
367,الفته بس كان فيها قد معلقه رز لونها قالب على اخضر كده و كان طعمها مملح اكنو حاجه بايظه. بس غير المعلقه دى باقى الرز و الفراخ و كل حاجه كانت تحفه.
368,الشوربة تحفة
369,طلبت سنداوتش شاورما لحمة و وصلني شاورما فراخ، و كسلت اكلم المطعم لأني كنت جعان...لكن سنداوتش الفراخ كان حلو سنداوتش التشيز برجر كان وحش للاسف فيه ريحة مش حلوة و نوع البرجر مش حلو
370,سىء واللحم مجلد وكله خيار والعيش ناشف
371,البطاطس سيئة جداً
372,mix fattah was too small with chewy dry meat
373,The chicken taste was awful
374,الأكل معقول كمية و جودة التوصيل كان سريع
375,الاوردر اتأخر جدا جدا وصل بعد ساعه و نص، غير انه وصل عماره غلط و الطيار ساب الاوردر للحارس و مشي رغم اني كاتب العنوان بالتفصيل و رقم العماره مكتوب صح، منتهى الاهمال و عدم الحرفيه
376,Too bad
377,اكل زبالة لا طعم و لا ريحة و لا نظافة حاجة مقززة حاجة تقرف
378,تمام
379,Meal was not hot
380,اسوء اكل زفر و بارد و الطحينه بايظه و حاجه تقرف
381,Driver was a**hole
382,الشاورما اللحمه ناشفه و بتشد
383,الاوردر بقالي ساعة وربع طلباه و لسه موصلش كل ده ومفيش حد اتواصل معاه
384,very disappointed
385,ربعين الفراخ واحد ناشف و محروق و التاني جواه دم!! و عامة ريحة الفراخ كانت مش زي كل مره 😞 و التبوله كانت حلوه جدا
386,الاكل وصلني بارد بعد تأخير كنير جدا
387,food was cold and took long delivery time
388,الاكل جه متأخر اوى و بارد جدا
389,المندوب شتم مراتى
390,سلوك الطيار زي الزفت
391,الاكل غالي و معجن
392,البطاطس وحشه جدا جدا جدا جدا
393,الأوردر واصل بارد و اتأخر في الوصول لما بنطلب مباشرة بيوصل أسرع من كده
