,comment
345,الاوردر جي ناقص كنت طالب sauce و دافع فلوسه انا كل مرة استخدام الابلكيشن الاكل يجي ناقص
346,نص البرجر كان محروق للاسف
347,في كولا منسية مجاتش مع الاوردر
348,low quality sandwitch
349,،order was late very late no fires and only 2 sandwitches out of 3 worst experince in my life never gonna use menus again
350,الاكل بارد جداااا البطاطس كأنها بقالها يومين مجلده جدااا و البرجر محروق و طعم الحرق باين بجد سئ جدااااا
351,"The captain stopped at many stops, and the order was so cold. totally bad experience and sure will not repeat it."
352,الأكل متأخر 20 دقيقة و جه بارد و البطاطس كانت بايتة
353,سندوتش رائع
354,friskis are burnt !!!
355,للاسف الخبز ناشف وطعم اللحمه مش احسن حاجه ومش مستويه اوي
356,"Very late delivery , food was so cold"
357,The food was good but it was cold
358,the driver was very nice and decent he is a wonderful man the food was delicious 😋 ❤️
359,فيه حاجه ناقصه ف الاوردر
360,مجاش اصلا
361,الساندوتش هايل لكن البطاطس صغيرة جدا وغير متناسبة مع الوجبة
362,الاكل جه من غير كولا رغم اني دافع تمنها و سألت الديلفري عنها قالي الاوردر كده بس
363,"definitely one of the best experiences with willy's kitchen, 10/10 thank U"
364,"order was without the drink, other than this everything is okay"
365,ابني جاله تسمم من الاكل و انا علي طول بطلب من ويليز بس خلاص مش حطلب تاني ، ركزوا في النظافه
366,البطاطس سيئه جدا
367,the second drink didn't arrive
368,الاكل وصل متاخر ساعة ونص
369,The bun was stale and the burger was overdone. Almost burnt and stretchy
370,السندوتش المفروض فيه جبنة لقيتها مش موجودة وكمان طلبت صوص جبنة طلع من غير صوص الجبنة
371,الاكل بايت و سئ جدا حرام هليكم
372,Cheese was awful 😞
373,Lots of black pepper in the sandwich. Not very much tasty. The wedges didn’t have any spices on it.
374,Burger is perfect but the fries was cold and very small portion
375,T
376,غير ساخن
377,كل مرة الاكل بيكون حلو بس المرة ديه لا البرجر فيه حتت كتير محروقة والبطاطس كانت مجلدة
378,The food was cold and the soda popedin my face
379,"app said estimated arrival at 1:49. the driver arrived at 2:15. also, the customer service on the app was far from useful."
380,"Delicious burger, good portions"
381,عكس التوقعات
382,Late delivery and the food was very cold !!!!!!!
383,الحجم والحشو قليل بالنسبه لحجم والسعر
384,طعم السندوتش ممتع وطازج
385,الاكل تحفة. بس مندوب التوصيل كان سيء. الطلب بآخر اليوم (مش اول طلب و مفيش معاه حاجة)، و مكنش معاه جنيه. لا فكة و لا حتى ورقة خمسين او مية. و لو فعلا كان صادق، أقل حاجة ممكن يعملها ان قبل ما يخرج يسلم الطلب، ياخد من الفرع فكة مناسبة للطلب.
386,The honey mustard sauce was missing
387,الكابتن بيتكلم بأسلوب زي الزفت
388,البطاطس وحشه جدا وبارده وده مش الطبيعي بتاع ويلز والديليفري متأخر علطول في المنيو
389,It was really bad and I wouldn’t recommend it to anyone As ususal french fries were not fresh Sandwich was not that good Overall a bad experience
390,amazing as usual with very reasonable pricing
391,الأكل بارد وغير طازج
392,البطاطس بارده جدا والاكل طلبت فيه اضافه بيكون ومجاش في بيكون مع اني دافع تمنو
393,طلبي كان سندوتش ١٤٠ جرام والتاني ٢٠٠ جرام.. ولكن اللي وصلني سندوتشين ١٤٠ جرام!!
394,we love the food . But always came cold
395,It’s perfect !
396,قطعه الصدر ناقصه تسويه والبطاطس باااارده
397,حادق و مملح جدا جدا
398,Order delivered an hour late cold and tasteless
399,البطاطس سيئه تاشفه جدا اكنها بيته
400,الأكل وصل محروق
401,More than amziiiiiing 😍😍😍
402,Both Nachos were good but the strips and fries were a nightmare
403,Chicken piece is soo thin and dryyy and refried i can hardly bite and chew it!! So disappointed
404,طلبت ناتشو و جاى مزيت و طعم العجينة سئ
405,لحد دلوقتي مجاش باقي الاوردار
406,b8g union alot of souse
407,"issued complaint through chat on delivery being as he went to drop another order far from my place after picking up from the restaurant. and the ordered i received is cold & messy all the fries and appetizers were thrown out, and drinks splashed due..."
408,Chicken was received instead of burger
409,i order nacho bbq sandwich but they forget to add bbg sauce to the sandwich so it was tasteless
410,كان من غير صووص خالص
411,"The order took so long to deliver, the restaurant is 10 mins away."
412,ميشبعش
413,الفرايز سيئة بشعة الأوردر متأخر
414,الطلب وصل بدون البطاطس 🙄
415,Late
416,What the hell is this?!!!
417,احلي مره كلت فيها الساندوتش حجمه كبير مش زي كل مره وبجد كل حاجه مستويه ومعمول باتقان بعكس كل مره بيبقي البوهارات زياده والعيش مبيبقاش ملفوف حلو والكميه بتبقي صغيرررره جدا شكرا للطباخ المشرف علي الساندوتش النهارده
418,This time is the worst chips ever !!!!!!!!!!!!!!!!!!!!!!!!!!!!!
419,لمن يصل الطلب كامل
420,Burger was bad and not well done
421,the robo answer time is wrong and has no actual solution just there to waste time. food arrieved 1.5 hr late dipping pacaked broken and flipped in transparent bag the driver can see through it.
422,sandwich was freezing
423,very tasteless for a burger called tastey or whatever
424,all good
